"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"59b09122d01c2537cc3a13194ef16426","Unassigned",NA,NA,NA,NA,NA,NA
"26f3ed9ba28a7c85225f62c66152f841","Unassigned",NA,NA,NA,NA,NA,NA
"782ee2609bbf506495bc9873aa97afd2","Unassigned",NA,NA,NA,NA,NA,NA
"b90f47597b509f5bc912bc5822e1dbe0","Unassigned",NA,NA,NA,NA,NA,NA
"d0d451e4a095df592387aaa8a42b6571","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Arthroderma","Arthroderma_curreyi"
"3ca836d99887b344b4cc997068a3fa02","Unassigned",NA,NA,NA,NA,NA,NA
"601176872ed17b6112aae9c2dad179b5","Unassigned",NA,NA,NA,NA,NA,NA
"88978493144ac2eb1bb80d5cae78c154","Unassigned",NA,NA,NA,NA,NA,NA
"b0cabebb608448a7e0eba4427178eae9","Unassigned",NA,NA,NA,NA,NA,NA
"2b5e3786542c3368818d65c22c4fde82","Unassigned",NA,NA,NA,NA,NA,NA
"5abb145485744d4afd9b42cafc927644","Unassigned",NA,NA,NA,NA,NA,NA
"a357749d45d05cff92811b2c62082e79","Unassigned",NA,NA,NA,NA,NA,NA
"ee008b785fe494441244b6c2ceef7018","Unassigned",NA,NA,NA,NA,NA,NA
"50a9f96c06fbb196e30450c21787fb7b","Unassigned",NA,NA,NA,NA,NA,NA
"8d43db5109905970b541af081a450efc","Unassigned",NA,NA,NA,NA,NA,NA
"7c13c7def31c5a27fe38cabc9b2627a9","Unassigned",NA,NA,NA,NA,NA,NA
"a3e9baf9a11c2a0061908a25540bb51e","Unassigned",NA,NA,NA,NA,NA,NA
"d3c8105eedb34ba62e836387fd4fdb0d","Unassigned",NA,NA,NA,NA,NA,NA
"1ef97edb5d4c7fa7294515c0b11e2b17","Unassigned",NA,NA,NA,NA,NA,NA
"1e45ac014518df04ac7aa7fe2bbedcae","Unassigned",NA,NA,NA,NA,NA,NA
"69aa762bfd9104f95c14ea9c9a89eb63","Unassigned",NA,NA,NA,NA,NA,NA
"1854f26a64eb1ffd7058ec26d4becc43","Unassigned",NA,NA,NA,NA,NA,NA
"c50d94d98af9ebb1df04696fe46a6d4c","Unassigned",NA,NA,NA,NA,NA,NA
"d1d2eb74a54b0dcfaafdbf6e53b5f22a","Unassigned",NA,NA,NA,NA,NA,NA
"1bb7b44d6d047ca125516cf1056ad16a","Unassigned",NA,NA,NA,NA,NA,NA
"137360e3312bcee0483040cdbb2525b4","Unassigned",NA,NA,NA,NA,NA,NA
"deac04bc0d149fc2722ebdcba3c58714","Unassigned",NA,NA,NA,NA,NA,NA
"e2208f812230964cb41a612aa2232e53","Unassigned",NA,NA,NA,NA,NA,NA
"cd95a2d8897c727e1aa803e55f8baae9","Unassigned",NA,NA,NA,NA,NA,NA
"46e29eeb77b2213f569e8d58f023a71a","Unassigned",NA,NA,NA,NA,NA,NA
"3fd8622c281be3a32165060fefc71a33","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Verruciconidia",NA
"3572f326efb88afd3347ee307e4f70d1","Unassigned",NA,NA,NA,NA,NA,NA
"8905d3380fbd5e13e51ffa3702156463","Unassigned",NA,NA,NA,NA,NA,NA
"914fe6e32465427754b2527a4aaac26c","Unassigned",NA,NA,NA,NA,NA,NA
"ebe9ec2fc700921a08e922418ac0be8c","Unassigned",NA,NA,NA,NA,NA,NA
"7127b04e636ccd9bd4b3dadacc48c5a5","Unassigned",NA,NA,NA,NA,NA,NA
"fee3291392d5f686903109f3fd43fe49","Unassigned",NA,NA,NA,NA,NA,NA
"cfd7a077581fcab6c7809b4415648b5c","Unassigned",NA,NA,NA,NA,NA,NA
"5bc9ee721caa61d60675576bc40f31b6","Unassigned",NA,NA,NA,NA,NA,NA
"3137614f797e5c92e7685f48c6e4e751","Unassigned",NA,NA,NA,NA,NA,NA
"ab44b7b012159d0ac24d8521eedc4768","Unassigned",NA,NA,NA,NA,NA,NA
"177fdc7b942187294f5cae842e9391aa","Unassigned",NA,NA,NA,NA,NA,NA
"6e14d699852a232e2e8462f881506480","Unassigned",NA,NA,NA,NA,NA,NA
"db766ed4d8d0ba24926b84a8c30dd125","Unassigned",NA,NA,NA,NA,NA,NA
"92e0fd496792cb456c6b133d6e4d94e7","Unassigned",NA,NA,NA,NA,NA,NA
"cc312106a4c6612f0433104966703e8f","Unassigned",NA,NA,NA,NA,NA,NA
"3e2779822bf12a624207f45c8bff90ed","Unassigned",NA,NA,NA,NA,NA,NA
"e7dbb61a20750c739865c0bbf5eb0f26","Unassigned",NA,NA,NA,NA,NA,NA
"99d047c63aa9b6ac0a25f12b1702f657","Unassigned",NA,NA,NA,NA,NA,NA
"ad0c9adcde7c9e3241be44f655ee6e59","Unassigned",NA,NA,NA,NA,NA,NA
"86884a665a83380ee0e519d8b805fb3d","Unassigned",NA,NA,NA,NA,NA,NA
"357b7d6d4ade1353fdfae8f45522e354","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_sp"
"48be39fe9a9450c61a9faea903375f86","Unassigned",NA,NA,NA,NA,NA,NA
"cbd5f8bebbbb5fedee1f9db27a07265c","Unassigned",NA,NA,NA,NA,NA,NA
"588a11b6ee622ca0133271540150806e","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"d6516abd0fd66d6ab9f999a447179959","Unassigned",NA,NA,NA,NA,NA,NA
"c84c229f15ee042d2bb360c2d2430878","Unassigned",NA,NA,NA,NA,NA,NA
"1148a1f520d67dd60432379b7f9661e6","Unassigned",NA,NA,NA,NA,NA,NA
"979200109c9a0806f4c378f9243ee988","Unassigned",NA,NA,NA,NA,NA,NA
"bf81380d72525a258527f7582356547b","Unassigned",NA,NA,NA,NA,NA,NA
"be50157d7c9588b04c2b35211fac31e7","Unassigned",NA,NA,NA,NA,NA,NA
"01048a8a40c37f63524a4365ea87f48f","Unassigned",NA,NA,NA,NA,NA,NA
"bad6abca3a76936d879697fe730539b1","Unassigned",NA,NA,NA,NA,NA,NA
"6dc976a6c1fdcc1e18ef58e3d6cbe0d6","Unassigned",NA,NA,NA,NA,NA,NA
"dfa47a39eb9fed8a9f64b49dc6b21338","Unassigned",NA,NA,NA,NA,NA,NA
"331afa60f4359562ac10842c007a9279","Unassigned",NA,NA,NA,NA,NA,NA
"3dae7369914b4f9f8f51de0ce1016f7b","Unassigned",NA,NA,NA,NA,NA,NA
"d4264fd33b4b902a60554b0191f8054f","Unassigned",NA,NA,NA,NA,NA,NA
"5a9b63d703e43b1151114aabccc61ace","Unassigned",NA,NA,NA,NA,NA,NA
"94790e112f8d8bf21fb6f5c0eef9223f","Unassigned",NA,NA,NA,NA,NA,NA
"80bebba0b9ae39b4a937ba1e84822126","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",NA
"cf6075afd9a2d4413822a15cc1066cc4","Unassigned",NA,NA,NA,NA,NA,NA
"9b32d10422e4eb8e09e3a346feb34156","Unassigned",NA,NA,NA,NA,NA,NA
"4d98000f9dd8f2affb0d940e40696de4","Unassigned",NA,NA,NA,NA,NA,NA
"a882680b286747a10adbcf518e01e08b","Unassigned",NA,NA,NA,NA,NA,NA
"89f83944089495f5a30e33a12a232213","Unassigned",NA,NA,NA,NA,NA,NA
"2275b0f7e90d6e8827e9cb31514f0e78","Unassigned",NA,NA,NA,NA,NA,NA
"4df76ffc48096d3a2b28362acc95deef","Unassigned",NA,NA,NA,NA,NA,NA
"7dc73f9a86cc4a86fc8590ef3c8afd62","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Thermoascaceae","Paecilomyces",NA
"aa9df28578e6a9054b769aa3e5f444c4","Unassigned",NA,NA,NA,NA,NA,NA
"f7acfb4eb48ac55f32196bc6d06561c1","Unassigned",NA,NA,NA,NA,NA,NA
"5bb8f49ffc791759f128647713bf79f7","Unassigned",NA,NA,NA,NA,NA,NA
"cd1d055428b791c6209e0b872b3b8e5f","Unassigned",NA,NA,NA,NA,NA,NA
"dafe776e4439e2769e9b61439bf9c843","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae",NA,NA
"04cdcc1bf414cb2ddd57af093ee2e6d1","Unassigned",NA,NA,NA,NA,NA,NA
"1d0486b4c27a88c0d137fbf16eb89816","Unassigned",NA,NA,NA,NA,NA,NA
"9897ef1c4cc4ddc079f3b55594c234cd","Unassigned",NA,NA,NA,NA,NA,NA
"a4237656f143b5ca1874a491c10e81da","Unassigned",NA,NA,NA,NA,NA,NA
"e4f1be3ed28e7dce5652f4e0ee31b8f0","Unassigned",NA,NA,NA,NA,NA,NA
"e7fc92a86fa6a815e1933d4d1e8f601b","Unassigned",NA,NA,NA,NA,NA,NA
"9e950b0d4bc237d731034baba0378a8b","Unassigned",NA,NA,NA,NA,NA,NA
"26cc5695b9e95889984397a27ee7b1b8","Unassigned",NA,NA,NA,NA,NA,NA
"9f123f153d293327189d8066ede2d66e","Unassigned",NA,NA,NA,NA,NA,NA
"65a8e40782a1746add77a1d014ae9b4f","Unassigned",NA,NA,NA,NA,NA,NA
"91c66242c7fa405f794a660ccca1f8cf","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae",NA,NA
"4037f01b131b36fe58b578bec326872f","Unassigned",NA,NA,NA,NA,NA,NA
"4bd1c77c91c88ec04cc986d092227506","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"b7e33da3aa6f86d0b600db7fb70eef96","Unassigned",NA,NA,NA,NA,NA,NA
"d053324b99a745035754347675646e3f","Unassigned",NA,NA,NA,NA,NA,NA
"3e1d744ccad0448f0e7e779a1cf3bc39","Unassigned",NA,NA,NA,NA,NA,NA
"811832e39851b90d15a9438e7cb0f034","Unassigned",NA,NA,NA,NA,NA,NA
"79a3e04658fab0e49073671f63a1a8c6","Unassigned",NA,NA,NA,NA,NA,NA
"c74b707a88b41e7f57a396c7a3503196","Unassigned",NA,NA,NA,NA,NA,NA
"89f4830f5a7746ec0a29e14372ee5fb7","Unassigned",NA,NA,NA,NA,NA,NA
"a195442f11ffffd56605338c2b96bc3a","Unassigned",NA,NA,NA,NA,NA,NA
"3d68e8dec46f7e1e533f423f28ccc2bb","Unassigned",NA,NA,NA,NA,NA,NA
"33f2de277ff09f8b66ef011e719503fc","Unassigned",NA,NA,NA,NA,NA,NA
"7c472b286c67c6a41b98b0f286e41dd0","Unassigned",NA,NA,NA,NA,NA,NA
"c168c4b192f4c8c43ff570ff3e5fc5ed","Unassigned",NA,NA,NA,NA,NA,NA
"d36efdab772ad9323f21f2d3d6d20c57","Unassigned",NA,NA,NA,NA,NA,NA
"e4ec3352b4d33583407c298ebad20d16","Unassigned",NA,NA,NA,NA,NA,NA
"bd6e95ca79287032c5c17545472382fc","Unassigned",NA,NA,NA,NA,NA,NA
"5840f39fdd7e819f0b7113f74fb4769c","Unassigned",NA,NA,NA,NA,NA,NA
"4a65f23f662c3ab1d8f6f4c748d4ac9c","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"8c4241c2a88c751e6d40643326259e24","Unassigned",NA,NA,NA,NA,NA,NA
"a13ec0e1d42a61df6a4007334a2b767a","Unassigned",NA,NA,NA,NA,NA,NA
"863e4dceddd87685fd5d7b613f116415","Unassigned",NA,NA,NA,NA,NA,NA
"1b7b6e601104baa6b11d72fabb53791a","Unassigned",NA,NA,NA,NA,NA,NA
"2432c6929c926039aa967f9b5d19e7c4","Unassigned",NA,NA,NA,NA,NA,NA
"e3c08f2ad6f6a07407b2e9fcedb78763","Unassigned",NA,NA,NA,NA,NA,NA
"e09557e5f0323a8a8014d44840c438c9","Unassigned",NA,NA,NA,NA,NA,NA
"68cc24dfc4db004e48b5e69fe52fade7","Unassigned",NA,NA,NA,NA,NA,NA
"baa6484182555251a17e02da59d681fa","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus",NA
"3588b81518c1bb98caf10cab4e84c652","Unassigned",NA,NA,NA,NA,NA,NA
"d70221989f50f7392034153f0aa51613","Unassigned",NA,NA,NA,NA,NA,NA
"8baaadd034db9142df0c3a2070a0328b","Unassigned",NA,NA,NA,NA,NA,NA
"ad0a452fac79a3400cfc9c055a7c500a","Fungi","Ascomycota","Eurotiomycetes","Ascosphaerales","Ascosphaeraceae","Ascosphaera","Ascosphaera_fusiformis"
"6bc0a0c89adb553fa2e24e652eef0def","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Pichia_sp"
"d54c23aa4d07dbc01f7f0719986a29c7","Unassigned",NA,NA,NA,NA,NA,NA
"74ef63054eb75b9f2ceea84b950d1bb4","Unassigned",NA,NA,NA,NA,NA,NA
"c1009438697696ee574a82d7f606435b","Unassigned",NA,NA,NA,NA,NA,NA
"65aa4c7274be097e80d8dc78e8370086","Unassigned",NA,NA,NA,NA,NA,NA
"5ed5faa4f1ad3345ae88c3cd6855a21b","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Amphinema","Amphinema_sp"
"6f3c1cd1efe4575009d880d9f59b187b","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Xylobolus","Xylobolus_frustulatus"
"717829f243e52b5c97ecd45cceeefb42","Unassigned",NA,NA,NA,NA,NA,NA
"8735434250b0b2066b5f59ff3e4362df","Unassigned",NA,NA,NA,NA,NA,NA
"512501a34025eaf3997067b17776ec1a","Unassigned",NA,NA,NA,NA,NA,NA
"2203459a2989aee6d0b7d65b28655a05","Unassigned",NA,NA,NA,NA,NA,NA
"a782f3514cfb0ad585f96092b9821220","Unassigned",NA,NA,NA,NA,NA,NA
"aa9daecdff0233b4989f27fa1fdaefb9","Unassigned",NA,NA,NA,NA,NA,NA
"fd4f682c7b6f686c5e060ea3d606343a","Unassigned",NA,NA,NA,NA,NA,NA
"5a29a498e6122fa0a9e8728d86530c73","Unassigned",NA,NA,NA,NA,NA,NA
"fddc38e77619d4772c5e54581a335292","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"d2e39cd119e266817682ca6d09720f07","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Gongronella",NA
"d689c13ea9f227c39ebe62256097f8af","Unassigned",NA,NA,NA,NA,NA,NA
"8fbd84a6246880aa47970549c2c1f967","Unassigned",NA,NA,NA,NA,NA,NA
"4aabd00c961d79420ebd9e75451809cb","Unassigned",NA,NA,NA,NA,NA,NA
"4c7e274fa076d5fcf79fab8ccb0dfac1","Unassigned",NA,NA,NA,NA,NA,NA
"9acd1e86de58055918328aff15197d13","Unassigned",NA,NA,NA,NA,NA,NA
"68dd57562e1a8ccd2f56db8134c5789c","Unassigned",NA,NA,NA,NA,NA,NA
"bac4d0ef428f9e7e6700d05acec87225","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora_sp"
"ef7b28513f48df6682269ada94e517e9","Unassigned",NA,NA,NA,NA,NA,NA
"c562b40e25f380159e2c5ad11716a420","Unassigned",NA,NA,NA,NA,NA,NA
"61f7f5a69cbc5e81dfdf188aadd77299","Unassigned",NA,NA,NA,NA,NA,NA
"d307003ebbc92ac4efc16b0e19731b6e","Unassigned",NA,NA,NA,NA,NA,NA
"bc0e559eea0ed23b24d7984c4aeff23f","Unassigned",NA,NA,NA,NA,NA,NA
"1e79478a829faa552b0aa9e123f6024d","Unassigned",NA,NA,NA,NA,NA,NA
"1ba78adcd9ef44af604ab01eb9769c33","Unassigned",NA,NA,NA,NA,NA,NA
"52cfa2de19aa528fefa840d4a110397e","Unassigned",NA,NA,NA,NA,NA,NA
"fe76039a9133391aee04378ac7329f0c","Unassigned",NA,NA,NA,NA,NA,NA
"2663b0a4983b4c90c6c87d7249608d42","Unassigned",NA,NA,NA,NA,NA,NA
"b829c18130b2d21595286af32ed7fbeb","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius",NA
"348861d761bb38ec2f0e3fcc688198e6","Unassigned",NA,NA,NA,NA,NA,NA
"526943d409313e3d9b7c7f7661fff803","Unassigned",NA,NA,NA,NA,NA,NA
"3ad77b403152107283891850c4c0093a","Unassigned",NA,NA,NA,NA,NA,NA
"89a7856e461a3b4ad3181100023e1e9d","Unassigned",NA,NA,NA,NA,NA,NA
"7220dfd19f6ca65aca80123cd5aa6852","Unassigned",NA,NA,NA,NA,NA,NA
"0cc714052ee5e9f2420700815b81cfa2","Unassigned",NA,NA,NA,NA,NA,NA
"f9cdbd6ab9dde47dacd009919ea8d340","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_sp"
"960724e3c4e76a1fe0833ebe30a5afc1","Unassigned",NA,NA,NA,NA,NA,NA
"bb78d49c40c5acaeecb35b92a5d51b3a","Unassigned",NA,NA,NA,NA,NA,NA
"ee66273c5959e1d32eec32725cf4d870","Unassigned",NA,NA,NA,NA,NA,NA
"d3ca22350c5fbf26c87c8f0e9c8af3cf","Unassigned",NA,NA,NA,NA,NA,NA
"87c3a5cf34651cf5e5539cbf4194bc8f","Unassigned",NA,NA,NA,NA,NA,NA
"e695f15c2b1d8b6ffd4c2cbf1454bb56","Unassigned",NA,NA,NA,NA,NA,NA
"6a178f57852842eaceb8c870d043105b","Unassigned",NA,NA,NA,NA,NA,NA
"4d99e0fd8d7a419c6bed3b8c2010df97","Unassigned",NA,NA,NA,NA,NA,NA
"33796df17851760bfdfd1a73d9f1b00f","Unassigned",NA,NA,NA,NA,NA,NA
"baa8c80499e850ccb46b042c08c64dda","Unassigned",NA,NA,NA,NA,NA,NA
"978f61c0716b4878ddb4a223531c33a5","Unassigned",NA,NA,NA,NA,NA,NA
"2c7342d11bf2af32d000261eb67b9e86","Unassigned",NA,NA,NA,NA,NA,NA
"d2744cd89078976dd90130fb809d7e29","Unassigned",NA,NA,NA,NA,NA,NA
"92fad54cb24b9773691a89670500b8a7","Unassigned",NA,NA,NA,NA,NA,NA
"f86047a5af1d747cba7b0f88c8fdca6c","Unassigned",NA,NA,NA,NA,NA,NA
"58b2cf13ace3717ac5473b45c04261a3","Unassigned",NA,NA,NA,NA,NA,NA
"e3a30e448742320ab292ad3ca1a69a0a","Unassigned",NA,NA,NA,NA,NA,NA
"6b0c3b2b8b1cfdd1872fda81319e49af","Unassigned",NA,NA,NA,NA,NA,NA
"0601213bc708a9456689c20b289da9ac","Unassigned",NA,NA,NA,NA,NA,NA
"745c28faf4317856a0cc2923796e542c","Unassigned",NA,NA,NA,NA,NA,NA
"fe38856bfbafae2e310f7e997b032ce1","Unassigned",NA,NA,NA,NA,NA,NA
"6c8b5d4ed85e29a854479d6d9448c737","Unassigned",NA,NA,NA,NA,NA,NA
"2fd7d4a3cb669051092b6e6a7c81cb6a","Unassigned",NA,NA,NA,NA,NA,NA
"b42c067bc00dbaba2067905776b64fba","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius",NA
"d9cf4e6cf6818840934eb7ccbca18269","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",NA
"42761ae8e0fc344210ca6c9736896e7f","Unassigned",NA,NA,NA,NA,NA,NA
"a6563206d906999d20b2c5848e17424c","Unassigned",NA,NA,NA,NA,NA,NA
"b82f41e75343387971a044c2f0dfda7c","Unassigned",NA,NA,NA,NA,NA,NA
"a37a91c75e370998b250a5364358403c","Unassigned",NA,NA,NA,NA,NA,NA
"11c88e5b731b014ad7bd85bbf78c48cc","Unassigned",NA,NA,NA,NA,NA,NA
"e256f7e1932ed3c3a005322ac389384d","Unassigned",NA,NA,NA,NA,NA,NA
"26eda61b73f207e7cac62b055235b7b1","Unassigned",NA,NA,NA,NA,NA,NA
"007f4fedf46ebe84a0556949915f7f86","Unassigned",NA,NA,NA,NA,NA,NA
"a28601f3055f3223271e23a74989cef7","Unassigned",NA,NA,NA,NA,NA,NA
"a94512b1e4258ee8abdb8081d83c3a0a","Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis","Bifiguratus","Bifiguratus_sp"
"2bc61125ffe1e57318b4e90dd1d28cf7","Unassigned",NA,NA,NA,NA,NA,NA
"83160706e34b1e71dc42a261244c9d72","Unassigned",NA,NA,NA,NA,NA,NA
"4177e555e03c906a34e740b1cf8833f3","Unassigned",NA,NA,NA,NA,NA,NA
"9b8a8c228d8082c5e5a67e283ce65949","Unassigned",NA,NA,NA,NA,NA,NA
"d77affdf2a1e3357ffed4f1ee19e70dd","Unassigned",NA,NA,NA,NA,NA,NA
"7f080255dfc8165a1a1cec718b6e188e","Unassigned",NA,NA,NA,NA,NA,NA
"44ba61c45d2a9db9f99e8d0cb5945400","Unassigned",NA,NA,NA,NA,NA,NA
"46af4f9ccacf4b6b7f6f32ce77fa7b78","Unassigned",NA,NA,NA,NA,NA,NA
"380532d516d05c4185f23c73ffce4020","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Clavicipitaceae_gen_Incertae_sedis","Clavicipitaceae_sp"
"6a18199ab318095a0d799ce81703917c","Unassigned",NA,NA,NA,NA,NA,NA
"d9f8e55e811cd84413dffbfdb627e4e9","Unassigned",NA,NA,NA,NA,NA,NA
"e7fdefb940be9b323bd1e197c0ea9a2e","Unassigned",NA,NA,NA,NA,NA,NA
"f103d8f7dc4cd6944a0f95657a9155ee","Unassigned",NA,NA,NA,NA,NA,NA
"b51c8c7b64539c96fb0e2610736e29dd","Unassigned",NA,NA,NA,NA,NA,NA
"398c61d33551a5f7ee206e0eec6eb596","Unassigned",NA,NA,NA,NA,NA,NA
"9d9cf81ca251fda82e20abb740a7c466","Unassigned",NA,NA,NA,NA,NA,NA
"b5457870b72a779c75c0517a27fe6872","Unassigned",NA,NA,NA,NA,NA,NA
"5a4d07d584b7cce5add72742818e9c90","Unassigned",NA,NA,NA,NA,NA,NA
"7193e31208dcb92f3111f3d52d89f072","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"7ef46c40a9f70ff56ae7a4fae54780de","Unassigned",NA,NA,NA,NA,NA,NA
"01230a5d7e029ea57ade804da2c0231c","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Callistosporiaceae","Callistosporium","Callistosporium_pseudofelleum"
"c18d2275018615065f16e5bdfbb86b8a","Unassigned",NA,NA,NA,NA,NA,NA
"41cc2739b92b0e4763112bd346ed534d","Unassigned",NA,NA,NA,NA,NA,NA
"8715077a3d746c30b2c90f872b407260","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA
"632956f767817e30c9b5bac4b70e5318","Unassigned",NA,NA,NA,NA,NA,NA
"e5252b1d28e1a3cc3dd506cac328af0c","Unassigned",NA,NA,NA,NA,NA,NA
"afa8565f39154c7e4751efe27c8e612d","Unassigned",NA,NA,NA,NA,NA,NA
"274414e80cda74c54b6d21662e5396b4","Unassigned",NA,NA,NA,NA,NA,NA
"e328dec33d8039cde7577c700a49f76b","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Hydnaceae","Clavulina",NA
"b42c7a407fb54406f0771f705d8361b2","Unassigned",NA,NA,NA,NA,NA,NA
"2903a4f8a3fa19f4e751938761cc150d","Unassigned",NA,NA,NA,NA,NA,NA
"1c58378bdf08fcebd611f1b602d94048","Unassigned",NA,NA,NA,NA,NA,NA
"044622030a74fd30f913c70ad49c1b21","Unassigned",NA,NA,NA,NA,NA,NA
"aac0438aa59a07698c35c84a58a8b5fa","Unassigned",NA,NA,NA,NA,NA,NA
"004740b1df730463215d63f13741e02f","Unassigned",NA,NA,NA,NA,NA,NA
"99865158096624729e7966cdd412670d","Unassigned",NA,NA,NA,NA,NA,NA
"528f78a2d6b64f13afae305f8231cf72","Unassigned",NA,NA,NA,NA,NA,NA
"5da5a9fcc12649d263a9ea17b0ee58c1","Unassigned",NA,NA,NA,NA,NA,NA
"3da2f61a8d576cfbeef00df8cf8521ea","Unassigned",NA,NA,NA,NA,NA,NA
"f171564fedcf230580c4ac1df0495919","Unassigned",NA,NA,NA,NA,NA,NA
"6756fa540133d08dddb2bcc42293063e","Unassigned",NA,NA,NA,NA,NA,NA
"af3ae6053accfa57dc11556d995053dd","Unassigned",NA,NA,NA,NA,NA,NA
"82fd595a945571da87815d1b9deeed59","Unassigned",NA,NA,NA,NA,NA,NA
"12cb08b33bcabea60b92083e7b0a8efa","Unassigned",NA,NA,NA,NA,NA,NA
"cd358818cc699736a588dffd928cdb58","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Ophiostoma",NA
"a8ed75b7796367e1370aa10a62dd68b8","Unassigned",NA,NA,NA,NA,NA,NA
"0245f1ceba8f7ff3b0ffa16eb58029ff","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus_glabripes"
"0c536f23d9424274ac43d6e9fef16779","Fungi","Fungi_phy_Incertae_sedis","Fungi_cls_Incertae_sedis","Fungi_ord_Incertae_sedis","Fungi_fam_Incertae_sedis","Fungi_gen_Incertae_sedis","Fungi_sp"
"a4142cb57b29b194c7ee341d7ff36fc5","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_sp"
"357adf1be7559bd6fb2dcbb45047d6b4","Unassigned",NA,NA,NA,NA,NA,NA
"e708b807fb5f9ab4a5d98e8e4a49dab0","Unassigned",NA,NA,NA,NA,NA,NA
"61fedd1031ad29a7f885655063f435bc","Unassigned",NA,NA,NA,NA,NA,NA
"c84b3aab59e1f29cfbacd484fdab3aa9","Unassigned",NA,NA,NA,NA,NA,NA
"5f89a3a8c52aab65b05b705dd98a6a80","Unassigned",NA,NA,NA,NA,NA,NA
"0e75b7bf330f8513ff0fd532a32e25f3","Unassigned",NA,NA,NA,NA,NA,NA
"b3d93b1d8cfc64889eae5530dcc7d5f6","Unassigned",NA,NA,NA,NA,NA,NA
"12522d05f95e6b6b16a8a53421dbc4f4","Unassigned",NA,NA,NA,NA,NA,NA
"a602dfdcd7b7c692b68eecc0814cab5e","Unassigned",NA,NA,NA,NA,NA,NA
"8a7f897498d1f389e7906eac1b2a3410","Unassigned",NA,NA,NA,NA,NA,NA
"b52ab9bfab88ef6aeda28ed01f35adce","Unassigned",NA,NA,NA,NA,NA,NA
"21db701a7ab31630ae711552edc3f94c","Unassigned",NA,NA,NA,NA,NA,NA
"e2a07d38b2781627217a47e88c99944d","Unassigned",NA,NA,NA,NA,NA,NA
"9521dc1665279512c04c01f3a796c01c","Unassigned",NA,NA,NA,NA,NA,NA
"2aa4e3bdbec093804484bbb78075ca21","Unassigned",NA,NA,NA,NA,NA,NA
"9604382723548b6ace951c4927534c18","Unassigned",NA,NA,NA,NA,NA,NA
"11833d903a79b0ba2ab24e40bd390ecb","Unassigned",NA,NA,NA,NA,NA,NA
"e8a9aa5cb58102bc33b180386c9a18d5","Unassigned",NA,NA,NA,NA,NA,NA
"0720d5f13fc79ab7f30b00455730f3bb","Unassigned",NA,NA,NA,NA,NA,NA
"4034129b75c24e4cdc51fff05dc591a7","Unassigned",NA,NA,NA,NA,NA,NA
"aa498490052de44b7485a4f6ae0d4761","Unassigned",NA,NA,NA,NA,NA,NA
"db6aae36f9fa8cf45eb350904307d400","Unassigned",NA,NA,NA,NA,NA,NA
"98c235c8c7ff1862b303590ee56f58bd","Unassigned",NA,NA,NA,NA,NA,NA
"d9c56dd6345dc5c7359d12444796022a","Unassigned",NA,NA,NA,NA,NA,NA
